activity_type,aerobic_training_effect,anaerobic_training_effect,avg_hr,avg_speed,calories,distance,max_ftp,max_hr,duration,begin_timestamp,event_type_id,start_time_gmt,start_time_local,elevation_gain,elevation_loss,max_run_cadence,steps,avg_stride_length,avg_fractional_cadence,max_fractional_cadence,elapsed_duration,moving_duration,min_temperature,max_temperature,min_elevation,max_elevation,avg_double_cadence,max_double_cadence,max_vertical_speed,lap_count,water_estimated,min_respiration_rate,max_respiration_rate,avg_respiration_rate,activity_training_load
0,3.5,1.0,159.0,0.28399999141693116,1994.44952,481547.021484375,252.0,176.0,1695479.98046875,1583342292000,9,1583342292000.0,1583349492000.0,2800.0,2800.0,87.0,4132.0,116.9271273798314,0.6171875,0.5,1695479.98046875,1613308.9790344238,18.0,21.0,25060.000610351562,25839.999389648438,141.234375,175.0,0.16000061035156252,13,303.0,,,,112.32940673828125
0,3.200000047683716,1.2999999523162842,150.0,0.26979999542236327,1885.5089999999998,483349.0234375,252.0,172.0,1791313.96484375,1583340474000,9,1583340474000.0,1583347674000.0,3400.0,3300.0,86.0,3948.0,122.09195498996917,0.796875,0.5,1799166.9921875,1640970.0012207031,17.0,23.0,24919.99969482422,25979.998779296875,125.59375,173.0,0.2,13,305.0,,,,95.27833557128906
2,3.5999999046325684,2.5999999046325684,159.0,0.0,1822.6587,0.0,252.0,196.0,1536307.0068359375,1582654439000,9,1582654439000.0,1582661639000.0,0.0,0.0,,,,0.0,0.0,1536307.0068359375,0.0,18.0,24.0,27460.000610351562,27960.000610351562,,,0.15999908447265626,1,297.0,,,,155.0650177001953
0,3.200000047683716,0.800000011920929,151.0,0.29739999771118164,1902.2690799999998,530620.01953125,252.0,175.0,1784103.02734375,1582130557000,9,1582130557000.0,1582137757000.0,4200.0,4100.0,89.0,4318.0,127.73460067852143,0.7265625,0.0,1784961.0595703125,1718786.9911193848,16.0,23.0,25160.000610351562,25920.001220703125,137.453125,178.0,0.18000030517578125,12,305.0,,,,89.94052124023438
2,3.0,0.10000000149011612,150.0,0.0,1357.56648,0.0,252.0,169.0,1232123.046875,1582048277000,9,1582048277000.0,1582055477000.0,0.0,0.0,,,,0.0,0.0,1245911.9873046875,0.0,17.0,20.0,29500.0,30039.999389648438,,,0.3399993896484375,1,206.0,,,,68.462890625
2,3.0,0.699999988079071,152.0,0.0,1336.61638,0.0,252.0,175.0,1204137.939453125,1581358020000,9,1581358020000.0,1581365220000.0,0.0,0.0,,,,0.0,0.0,1204137.939453125,0.0,17.0,22.0,26679.998779296875,27379.998779296875,,,0.13333333333333333,1,210.0,,,,70.94248962402344
2,3.200000047683716,0.4000000059604645,160.0,0.0,1361.7565,0.0,252.0,176.0,1142057.9833984375,1581097187000,9,1581097187000.0,1581104387000.0,0.0,0.0,,,,0.0,0.0,1142057.9833984375,0.0,20.0,22.0,25700.0,25700.0,,,0.0,1,213.0,23.799999237060547,23.799999237060547,23.799999237060547,83.68672180175781
2,3.0,2.0999999046325684,143.0,0.0,1939.9792599999998,0.0,252.0,168.0,1970798.9501953125,1580920707000,9,1580920707000.0,1580927907000.0,0.0,0.0,,,,0.0,0.0,1970798.9501953125,0.0,21.0,23.0,29420.001220703125,29420.001220703125,,,0.0,1,360.0,,,,87.36541748046875
2,0.699999988079071,0.0,117.0,0.0,456.71217999999993,0.0,252.0,137.0,647291.9921875,1580320824000,9,1580320824000.0,1580328024000.0,0.0,0.0,,,,0.0,0.0,647291.9921875,0.0,23.0,24.0,25900.0,25900.0,,,0.0,1,97.0,,,,8.452041625976562
0,2.0999999046325684,0.30000001192092896,157.0,0.30550000667572025,448.33214,119005.0048828125,252.0,177.0,389515.9912109375,1579712852000,9,1579712852000.0,1579720052000.0,600.0,700.0,85.0,1038.0,115.3724421597194,0.3671875,0.0,389515.9912109375,385000.0,10.0,13.0,25280.00030517578,25860.000610351562,158.734375,170.0,0.1,2,58.0,,,,30.513565063476562
0,1.100000023841858,0.0,128.0,0.30490000247955323,368.72175999999996,128847.998046875,252.0,154.0,422580.99365234375,1579711111000,9,1579711111000.0,1579718311000.0,900.0,700.0,86.0,1122.0,115.71311976528469,0.0625,0.5,422580.99365234375,418885.00213623047,17.0,25.0,27600.0,28239.999389648438,158.125,173.0,0.1399993896484375,2,64.0,,,,12.220550537109375
2,2.9000000953674316,1.600000023841858,152.0,0.0,1085.21518,0.0,252.0,176.0,969163.0249023438,1579542117000,9,1579542117000.0,1579549317000.0,0.0,0.0,,,,0.0,0.0,969163.0249023438,0.0,19.0,20.0,26839.999389648438,26839.999389648438,,,0.0,1,164.0,,,,73.74717712402344
0,3.200000047683716,2.0,151.0,0.2944999933242798,1680.1980199999998,468418.017578125,252.0,175.0,1590761.962890625,1579106645000,9,1579106645000.0,1579113845000.0,5400.0,5300.0,87.0,3578.0,131.04860692730068,0.4140625,0.5,1590761.962890625,1580939.0029907227,12.0,21.0,25360.000610351562,26679.998779296875,128.828125,175.0,0.2600006103515625,20,240.0,,,,96.33262634277344
0,0.699999988079071,0.0,136.0,0.2194000005722046,171.79082,40701.0009765625,252.0,157.0,185541.00036621094,1577686771000,9,1577686771000.0,1577693971000.0,900.0,300.0,89.0,508.0,82.88472389862558,0.3984375,0.0,185541.00036621094,182000.0,21.0,26.0,37579.998779296875,38639.99938964844,158.796875,178.0,0.079998779296875,1,32.0,,,,9.535415649414062
0,4.300000190734863,0.0,154.0,0.35369999408721925,2891.1137999999996,1115683.0078125,197.0,173.0,3154446.044921875,1607763086000,9,1607763086000.0,1607770286000.0,3100.0,3800.0,99.0,8098.0,132.95999755859376,0.0703125,0.5,3154446.044921875,3082076.0192871094,17.0,23.0,42360.00061035156,43779.998779296875,156.140625,199.0,0.34000244140625,14,,,,,
3,0.30000001192092896,0.0,97.0,0.0,381.29182,0.0,197.0,129.0,1088187.01171875,1607710577000,9,1607710577000.0,1607717777000.0,,,,48.0,,0.0,0.0,1088187.01171875,715520.99609375,24.0,25.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,87.0,0.0,406.43193999999994,0.0,197.0,110.0,1566623.046875,1607708570000,9,1607708570000.0,1607715770000.0,,,,62.0,,0.0,0.0,1566623.046875,838854.98046875,19.0,24.0,,,,,,1,,,,,
3,0.0,0.0,61.0,0.0,4.19002,0.0,197.0,66.0,1162369.9951171875,1607706481000,9,1607706481000.0,1607713681000.0,,,,0.0,,0.0,0.0,1162369.9951171875,1162369.9951171875,20.0,22.0,,,,,,1,,,,,
3,0.4000000059604645,0.0,94.0,0.0,284.92136,0.0,197.0,132.0,813440.0024414062,1607705146000,9,1607705146000.0,1607712346000.0,,,,8.0,,0.0,0.0,813440.0024414062,813440.0024414062,25.0,27.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,91.0,0.0,678.78324,0.0,197.0,124.0,2334876.953125,1607548540000,9,1607548540000.0,1607555740000.0,,,,92.0,,0.0,0.0,2334876.953125,1232651.9775390625,27.0,29.0,,,,,,1,,,,,
2,3.299999952316284,0.8999999761581421,160.0,0.0,1152.2555,0.0,197.0,172.0,1176359.9853515625,1607545698000,9,1607545698000.0,1607552898000.0,0.0,0.0,,,,0.0,0.0,1176359.9853515625,0.0,20.0,23.0,46800.0,47379.998779296875,,,0.0399993896484375,1,,,,,
3,0.0,0.0,89.0,0.0,83.8004,0.0,197.0,119.0,339002.99072265625,1607544035000,9,1607544035000.0,1607551235000.0,,,,10.0,,0.0,0.0,339002.99072265625,339002.99072265625,26.0,27.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,82.0,0.0,490.23233999999997,0.0,197.0,128.0,2250870.1171875,1607464036000,9,1607464036000.0,1607471236000.0,,,,80.0,,0.0,0.0,2250870.1171875,1509165.0390625,28.0,29.0,,,,,,1,,,,,
2,1.7999999523162842,0.0,138.0,0.0,331.01158,0.0,197.0,154.0,404319.0002441406,1607462649000,9,1607462649000.0,1607469849000.0,0.0,0.0,,,,0.0,0.0,404319.0002441406,0.0,22.0,23.0,44220.001220703125,44779.998779296875,,,0.0866668701171875,1,,,,,
3,0.0,0.0,79.0,0.0,54.470259999999996,0.0,197.0,92.0,264540.9851074219,1607461528000,9,1607461528000.0,1607468728000.0,,,,8.0,,0.0,0.0,264540.9851074219,264540.9851074219,27.0,27.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,92.0,0.0,641.0730599999999,0.0,197.0,120.0,2157199.951171875,1607375861000,9,1607375861000.0,1607383061000.0,,,,102.0,,0.0,0.0,2157199.951171875,1276365.966796875,27.0,29.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,97.0,0.0,209.50099999999998,0.0,197.0,115.0,577072.998046875,1607373978000,9,1607373978000.0,1607381178000.0,,,,12.0,,0.0,0.0,577072.998046875,577072.998046875,27.0,28.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,86.0,0.0,305.87145999999996,0.0,197.0,107.0,1153654.052734375,1607372504000,9,1607372504000.0,1607379704000.0,,,,10.0,,0.0,0.0,1153654.052734375,1153654.052734375,26.0,27.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,90.0,0.0,134.08064,0.0,197.0,110.0,454428.0090332031,1607371287000,9,1607371287000.0,1607378487000.0,,,,16.0,,0.0,0.0,454428.0090332031,448782.9895019531,26.0,27.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,85.0,0.0,234.64111999999997,0.0,197.0,110.0,962681.0302734375,1607168599000,9,1607168599000.0,1607175799000.0,,,,66.0,,0.0,0.0,962681.0302734375,652588.0126953125,27.0,28.0,,,,,,1,,,,,
0,4.400000095367432,0.0,158.0,0.35529999732971196,2698.37288,1001326.953125,197.0,175.0,2817882.080078125,1607161904000,9,1607161904000.0,1607169104000.0,13900.0,14900.0,109.0,7416.0,127.45,0.6171875,0.0,2817882.080078125,2814875.0171661377,19.0,25.0,36460.00061035156,42539.99938964844,159.234375,218.0,0.1,11,,,,,
3,0.20000000298023224,0.0,83.0,0.0,553.08264,0.0,197.0,104.0,2531728.02734375,1607114357000,9,1607114357000.0,1607121557000.0,,,,108.0,,0.0,0.0,2531728.02734375,1579724.9755859375,27.0,29.0,,,,,,1,,,,,
3,0.6000000238418579,0.4000000059604645,98.0,0.0,649.4531,0.0,197.0,152.0,2413216.064453125,1607110175000,9,1607110175000.0,1607117375000.0,,,,0.0,,0.0,0.0,3255541.015625,2201999.0234375,18.0,21.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,87.0,0.0,532.13254,0.0,197.0,131.0,2536824.951171875,1607107571000,9,1607107571000.0,1607114771000.0,,,,0.0,,0.0,0.0,2536824.951171875,1328108.0322265625,18.0,24.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,72.0,0.0,674.59322,0.0,197.0,119.0,4625078.125,1606939237000,9,1606939237000.0,1606946437000.0,,,,234.0,,0.0,0.0,4670046.875,2145041.9921875,26.0,28.0,,,,,,1,,,,,
3,0.0,0.0,69.0,0.0,167.6008,0.0,197.0,82.0,1203317.9931640625,1606937686000,9,1606937686000.0,1606944886000.0,,,,10.0,,0.0,0.0,1203317.9931640625,1203317.9931640625,25.0,26.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,78.0,0.0,389.67186,0.0,197.0,121.0,2026604.00390625,1606848129000,9,1606848129000.0,1606855329000.0,,,,178.0,,0.0,0.0,2026604.00390625,1185098.0224609375,26.0,28.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,90.0,0.0,243.02115999999998,0.0,197.0,130.0,805124.0234375,1606836294000,9,1606836294000.0,1606843494000.0,0.0,0.0,,,,0.0,0.0,805124.0234375,0.0,22.0,24.0,38120.001220703125,38579.998779296875,,,0.2600006103515625,1,,,,,
3,0.30000001192092896,0.0,87.0,0.0,603.3628799999999,0.0,197.0,137.0,2279126.953125,1606764380000,9,1606764380000.0,1606771580000.0,,,,112.0,,0.0,0.0,2279126.953125,1568819.9462890625,26.0,29.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,87.0,0.0,305.87145999999996,0.0,197.0,122.0,1132494.9951171875,1606759987000,9,1606759987000.0,1606767187000.0,,,,8.0,,0.0,0.0,1132494.9951171875,1132494.9951171875,23.0,24.0,,,,,,1,,,,,
0,2.5,1.2000000476837158,135.0,0.2562000036239624,2857.5936399999996,1131349.0234375,197.0,160.0,4415644.04296875,1606556220000,9,1606556220000.0,1606563420000.0,4000.0,3600.0,109.0,8240.0,136.42929162141886,0.78125,0.5,4415644.04296875,3332683.99810791,20.0,27.0,33100.0,36060.00061035156,109.5625,219.0,0.30000000000000004,22,,,,,
3,0.0,0.0,48.0,0.0,0.0,0.0,197.0,56.0,2408930.908203125,1606499279000,9,1606499279000.0,1606506479000.0,,,,0.0,,0.0,0.0,2408930.908203125,1469092.041015625,19.0,20.0,,,,,,1,,,,,
3,0.0,0.0,32.0,0.0,4.19002,0.0,197.0,38.0,1155930.0537109375,1606495863000,9,1606495863000.0,1606503063000.0,,,,0.0,,0.0,0.0,1155930.0537109375,1155930.0537109375,17.0,20.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,70.0,0.0,171.79082,0.0,197.0,91.0,1087067.9931640625,1606493600000,9,1606493600000.0,1606500800000.0,,,,8.0,,0.0,0.0,1087067.9931640625,1087067.9931640625,26.0,28.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,77.0,0.0,582.41278,0.0,197.0,124.0,3231152.099609375,1606335795000,9,1606335795000.0,1606342995000.0,,,,174.0,,0.0,0.0,3231152.099609375,1754470.947265625,26.0,28.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,84.0,0.0,121.51057999999999,0.0,197.0,101.0,570478.02734375,1606334842000,9,1606334842000.0,1606342042000.0,,,,74.0,,0.0,0.0,570478.02734375,303688.9953613281,27.0,28.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,85.0,0.0,310.06147999999996,0.0,197.0,102.0,1202375.9765625,1606332770000,9,1606332770000.0,1606339970000.0,,,,12.0,,0.0,0.0,1202375.9765625,1202375.9765625,23.0,26.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,85.0,0.0,695.54332,0.0,197.0,139.0,2986824.951171875,1606249710000,9,1606249710000.0,1606256910000.0,,,,104.0,,0.0,0.0,2986824.951171875,1560265.0146484375,27.0,29.0,,,,,,1,,,,,
2,0.10000000149011612,0.0,72.0,0.0,16.76008,0.0,197.0,81.0,811755.9814453125,1606248189000,9,1606248189000.0,1606255389000.0,0.0,0.0,,,,0.0,0.0,811755.9814453125,0.0,19.0,21.0,41860.00061035156,42260.00061035156,,,0.3600006103515625,1,,,,,
3,0.20000000298023224,0.0,80.0,0.0,96.37046,0.0,197.0,130.0,1204517.9443359375,1606246673000,9,1606246673000.0,1606253873000.0,,,,6.0,,0.0,0.0,1204517.9443359375,1204517.9443359375,21.0,27.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,76.0,0.0,331.01158,0.0,197.0,92.0,2029650.0244140625,1606167159000,9,1606167159000.0,1606174359000.0,,,,74.0,,0.0,0.0,2029650.0244140625,1479958.0078125,26.0,29.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,81.0,0.0,209.50099999999998,0.0,197.0,110.0,946973.9990234375,1606165625000,9,1606165625000.0,1606172825000.0,,,,6.0,,0.0,0.0,946973.9990234375,946973.9990234375,26.0,27.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,79.0,0.0,251.4012,0.0,197.0,106.0,1243405.029296875,1606164159000,9,1606164159000.0,1606171359000.0,,,,8.0,,0.0,0.0,1243405.029296875,1243405.029296875,26.0,27.0,,,,,,1,,,,,
3,0.0,0.0,71.0,0.0,175.98083999999997,0.0,197.0,112.0,1222791.9921875,1606162071000,9,1606162071000.0,1606169271000.0,,,,32.0,,0.0,0.0,1442149.0478515625,1220016.9677734375,27.0,28.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,79.0,0.0,196.93094,0.0,197.0,134.0,962272.0,1605955080000,9,1605955080000.0,1605962280000.0,,,,58.0,,0.0,0.0,962272.0,644435.9741210938,25.0,26.0,,,,,,1,,,,,
0,2.299999952316284,0.10000000149011612,128.0,0.2194000005722046,1864.5588999999998,734691.015625,197.0,154.0,3349083.984375,1605949234000,9,1605949234000.0,1605956434000.0,11000.0,11300.0,124.0,6418.0,120.47700521465347,0.6875,0.5,3349083.984375,2891422.9850769043,16.0,21.0,37420.001220703125,42660.00061035156,109.375,249.0,0.46000061035156253,33,,,,,
3,0.20000000298023224,0.10000000149011612,81.0,0.0,649.4531,0.0,197.0,137.0,3241978.02734375,1605893946000,9,1605893946000.0,1605901146000.0,,,,244.0,,0.0,0.0,3241978.02734375,1755556.0302734375,23.0,28.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,98.0,0.0,326.82156,0.0,197.0,144.0,951090.0268554688,1605892425000,9,1605892425000.0,1605899625000.0,,,,18.0,,0.0,0.0,951090.0268554688,533763.9770507812,22.0,25.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,74.0,0.0,0.0,0.0,197.0,77.0,1200833.984375,1605891004000,9,1605891004000.0,1605898204000.0,,,,0.0,,0.0,0.0,1200833.984375,1200833.984375,20.0,24.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,78.0,0.0,553.08264,0.0,197.0,112.0,3111677.978515625,1605730322000,9,1605730322000.0,1605737522000.0,,,,144.0,,0.0,0.0,3111677.978515625,1667120.9716796875,27.0,29.0,,,,,,1,,,,,
3,0.0,0.0,46.0,0.0,0.0,0.0,197.0,53.0,2694770.01953125,1605616434000,9,1605616434000.0,1605623634000.0,,,,0.0,,0.0,0.0,2698750.9765625,1644900.0244140625,18.0,19.0,,,,,,1,,,,,
2,,,,0.0,0.0,0.0,197.0,,559081.9702148438,1605615423000,9,1605615423000.0,1605622623000.0,0.0,0.0,,,,0.0,0.0,559081.9702148438,0.0,17.0,18.0,44679.998779296875,45020.001220703125,,,0.010909201882102273,1,,,,,
3,0.10000000149011612,0.0,72.0,0.0,343.58164,0.0,197.0,128.0,2409648.92578125,1605561230000,9,1605561230000.0,1605568430000.0,,,,74.0,,0.0,0.0,2409648.92578125,1168193.9697265625,27.0,28.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,79.0,0.0,217.88103999999998,0.0,197.0,112.0,1046258.056640625,1605559898000,9,1605559898000.0,1605567098000.0,,,,14.0,,0.0,0.0,1046258.056640625,1046258.056640625,23.0,24.0,,,,,,1,,,,,
3,0.0,0.0,68.0,0.0,155.03073999999998,0.0,197.0,87.0,1172858.0322265625,1605558640000,9,1605558640000.0,1605565840000.0,,,,8.0,,0.0,0.0,1172858.0322265625,1172858.0322265625,17.0,22.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,89.0,0.0,255.59121999999996,0.0,197.0,113.0,910398.0102539062,1605353778000,9,1605353778000.0,1605360978000.0,,,,36.0,,0.0,0.0,910398.0102539062,630093.017578125,28.0,29.0,,,,,,1,,,,,
0,3.4000000953674316,2.0,145.0,0.26210000514984133,2924.6339599999997,999745.99609375,197.0,176.0,3814785.888671875,1605348357000,9,1605348357000.0,1605355557000.0,10100.0,10000.0,99.0,8080.0,131.1585134434639,0.4921875,0.0,3814785.888671875,3318816.9860839844,20.0,25.0,38060.00061035156,42979.998779296875,118.984375,198.0,0.4,38,,,,,
3,0.20000000298023224,0.0,81.0,0.0,741.6335399999999,0.0,197.0,108.0,3583278.076171875,1605269636000,9,1605269636000.0,1605276836000.0,,,,130.0,,0.0,0.0,3583278.076171875,1849798.9501953125,26.0,28.0,,,,,,1,,,,,
2,,,,0.0,0.0,0.0,197.0,,326767.0,1605268365000,9,1605268365000.0,1605275565000.0,0.0,0.0,,,,0.0,0.0,326767.0,0.0,20.0,20.0,45120.001220703125,45120.001220703125,,,0.0,1,,,,,
3,0.30000001192092896,0.0,83.0,0.0,645.26308,0.0,197.0,111.0,2969878.90625,1605096917000,9,1605096917000.0,1605104117000.0,,,,124.0,,0.0,0.0,3965252.9296875,1713385.986328125,26.0,28.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,90.0,0.0,318.44151999999997,0.0,197.0,106.0,1071723.0224609375,1605095461000,9,1605095461000.0,1605102661000.0,,,,28.0,,0.0,0.0,1071723.0224609375,1071723.0224609375,24.0,26.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,85.0,0.0,322.63154,0.0,197.0,122.0,1253286.9873046875,1605013455000,9,1605013455000.0,1605020655000.0,0.0,0.0,,,,0.0,0.0,1253286.9873046875,0.0,26.0,28.0,46579.998779296875,47100.0,,,0.46000061035156253,1,,,,,
2,0.20000000298023224,0.0,87.0,0.0,230.45109999999997,0.0,197.0,122.0,876023.0,1605012517000,9,1605012517000.0,1605019717000.0,0.0,0.0,,,,0.0,0.0,876023.0,0.0,22.0,26.0,46539.99938964844,47039.99938964844,,,0.21999816894531252,8,,,,,
3,0.10000000149011612,0.0,71.0,0.0,54.470259999999996,0.0,197.0,87.0,4361566.89453125,1605007892000,9,1605007892000.0,1605015092000.0,,,,10.0,,0.0,0.0,4385732.91015625,2772010.986328125,19.0,28.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,73.0,0.0,318.44151999999997,0.0,197.0,121.0,2126449.951171875,1604927730000,9,1604927730000.0,1604934930000.0,,,,72.0,,0.0,0.0,2126449.951171875,1166755.9814453125,26.0,28.0,,,,,,1,,,,,
2,0.0,0.0,69.0,0.0,96.37046,0.0,197.0,91.0,722820.9838867188,1604925872000,9,1604925872000.0,1604933072000.0,0.0,0.0,,,,0.0,0.0,722820.9838867188,0.0,26.0,27.0,47460.00061035156,47839.99938964844,,,0.2399993896484375,1,,,,,
3,0.0,0.0,55.0,0.0,54.470259999999996,0.0,197.0,79.0,615882.9956054688,1604924877000,9,1604924877000.0,1604932077000.0,,,,16.0,,0.0,0.0,615882.9956054688,615882.9956054688,26.0,27.0,,,,,,1,,,,,
3,0.0,0.0,65.0,0.0,108.94051999999999,0.0,197.0,80.0,1017814.0258789062,1604922933000,9,1604922933000.0,1604930133000.0,,,,16.0,,0.0,0.0,1017814.0258789062,860854.00390625,25.0,26.0,,,,,,1,,,,,
3,0.6000000238418579,0.10000000149011612,90.0,0.0,779.34372,0.0,197.0,149.0,2866248.046875,1604753056000,9,1604753056000.0,1604760256000.0,,,,188.0,,0.0,0.0,2866248.046875,1461738.037109375,24.0,29.0,,,,,,1,,,,,
2,0.10000000149011612,0.0,86.0,0.0,159.22075999999998,0.0,197.0,121.0,603203.0029296875,1604687373000,9,1604687373000.0,1604694573000.0,0.0,0.0,,,,0.0,0.0,603203.0029296875,0.0,25.0,29.0,46800.0,46800.0,,,0.0,3,,,,,
2,0.20000000298023224,0.0,93.0,0.0,163.41078,0.0,197.0,121.0,481842.0104980469,1604686609000,9,1604686609000.0,1604693809000.0,0.0,0.0,,,,0.0,0.0,481842.0104980469,0.0,19.0,22.0,46800.0,46800.0,,,0.0,1,,,,,
3,0.10000000149011612,0.0,88.0,0.0,201.12095999999997,0.0,197.0,135.0,759880.9814453125,1604683232000,9,1604683232000.0,1604690432000.0,,,,64.0,,0.0,0.0,759880.9814453125,242076.99584960938,25.0,27.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,78.0,0.0,532.13254,0.0,197.0,114.0,2789320.068359375,1604516579000,9,1604516579000.0,1604523779000.0,,,,104.0,,0.0,0.0,2789320.068359375,1652952.0263671875,27.0,29.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,93.0,0.0,427.38203999999996,0.0,197.0,127.0,1346181.0302734375,1604504897000,9,1604504897000.0,1604512097000.0,0.0,0.0,,,,0.0,0.0,1346181.0302734375,0.0,27.0,29.0,46379.998779296875,47020.001220703125,,,0.30000000000000004,3,,,,,
3,0.10000000149011612,0.0,87.0,0.0,205.31097999999997,0.0,197.0,104.0,758388.9770507812,1604503038000,9,1604503038000.0,1604510238000.0,,,,8.0,,0.0,0.0,758388.9770507812,758388.9770507812,26.0,28.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,77.0,0.0,326.82156,0.0,197.0,99.0,1803671.9970703125,1604433631000,9,1604433631000.0,1604440831000.0,,,,72.0,,0.0,0.0,1803671.9970703125,1153843.017578125,27.0,29.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,81.0,0.0,142.46068,0.0,197.0,110.0,600495.9716796875,1604432683000,9,1604432683000.0,1604439883000.0,,,,12.0,,0.0,0.0,600495.9716796875,600495.9716796875,27.0,28.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,77.0,0.0,217.88103999999998,0.0,197.0,105.0,1154917.96875,1604431263000,9,1604431263000.0,1604438463000.0,,,,54.0,,0.0,0.0,1154917.96875,624533.0200195312,25.0,27.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,89.0,0.0,724.8734599999999,0.0,197.0,141.0,2684571.044921875,1604319162000,9,1604319162000.0,1604326362000.0,,,,96.0,,0.0,0.0,2684571.044921875,949309.9975585938,26.0,29.0,,,,,,1,,,,,
